gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ehd3	2018.94402319114	1.64505404054665	0.0991633399761029	16.5893367543196	8.32344394753751e-62	3.94646049236692e-60
Vasn	6272.38349903378	0.780479084058923	0.0470813790970395	16.5772349711821	1.01806410336801e-61	4.81044035096567e-60
Slc39a7	8814.72317756676	0.829642547443652	0.0501342335763536	16.5484238665007	1.64349216301833e-61	7.73904700051438e-60
Rerg	1502.79535518156	3.19107654307104	0.1934000570658	16.4998738443254	3.6765989601933e-61	1.70212914823764e-59
Ndrg4	1825.30091905017	1.6940819020393	0.102744057375698	16.4883687223354	4.44796860783663e-61	2.05233450864945e-59
Slc31a1	2802.03353574516	0.789602698622112	0.0479325053157229	16.4732198624115	5.71460557590198e-61	2.62795406918569e-59
Klf9	851.426943331845	1.17316211440043	0.0712984493691376	16.4542444440348	7.81914874318519e-61	3.58377650729321e-59
Slc17a9	150.707388398664	3.91566938084668	0.238271918740782	16.4336166911325	1.09904020091748e-60	5.02053247927418e-59
Fxyd5	589.973981159761	1.87949896648082	0.11464464341697	16.3941280679374	2.10641352062119e-60	9.55880723054171e-59
Stk17b	2358.43757350595	1.09526556867543	0.0669792972490337	16.3523000936118	4.1886608367474e-60	1.89454231925253e-58
Ldlrap1	2674.46068635445	1.85122980329183	0.113253779569137	16.345854507767	4.65597716579152e-60	2.09900609933224e-58
Gramd1a	1448.5598443249	0.829665395418839	0.0507645725730553	16.3433936969501	4.84778686902203e-60	2.17833560291022e-58
Rassf3	1375.16966955922	1.34805448604146	0.0825235567119116	16.3353900359323	5.52776444663622e-60	2.47579026518723e-58
Lgals2	264.7483844048	2.23742251653136	0.137019892283235	16.3291802325049	6.12011674584256e-60	2.73219497582257e-58
Cmya5	378.393715566331	4.43128107533377	0.272733072571259	16.2476850847489	2.31959022834228e-59	1.02554230352754e-57
Tpcn1	3794.88774987811	1.72095254837848	0.106039883125015	16.2292950318474	3.13033899002139e-59	1.37955644592289e-57
Tmem263	4002.28996262517	1.10057972147002	0.067876069030335	16.2145471473628	3.98000339289473e-59	1.74840404639944e-57
Slc44a1	7308.82362065131	1.05837534822364	0.0653214950550497	16.2025585503163	4.83719303231567e-59	2.11819758580702e-57
Sec23a	3947.39169732845	0.940428458738218	0.0580668769460118	16.1956094110691	5.41585122265884e-59	2.3640620416368e-57
Uso1	3775.06179564563	0.8714422560209	0.0539068595968313	16.1657025198352	8.80286853487011e-59	3.83036209982481e-57
Ttc7	2889.06675712476	1.68962956645143	0.104532790366061	16.163632105625	9.1036216305611e-59	3.94873177981751e-57
Plp2	5683.1947451958	0.64918897707583	0.0401734592998598	16.1596483944836	9.71139813933303e-59	4.19911083068645e-57
Slc39a13	2544.84777119217	1.41082003147393	0.087414104340537	16.1395010807162	1.34625124511451e-58	5.78467331885141e-57
Limd1	2120.12390792978	1.04462773914827	0.0651463131213972	16.0351014370016	7.26648568876915e-58	3.09331821116334e-56
Pgm3	900.708123006654	0.940177025251072	0.0586929228720312	16.018575651803	9.47969480339859e-58	4.02301862798551e-56
Grasp	288.569026870706	1.48760721423207	0.0929179094521366	16.0099083481679	1.08970215962708e-57	4.61027836765302e-56
Impdh1	2876.12131031109	1.31121273113677	0.0819942074828609	15.9915288090424	1.46393806734004e-57	6.17458540672564e-56
Slc36a1	1025.9224379846	1.29108266643297	0.08078241941101	15.9822233085657	1.69973710784429e-57	7.147212609437e-56
Fam114a1	5418.35497193141	0.89511879996644	0.0560120137599657	15.9808358935708	1.73799605546875e-57	7.28580663496809e-56
Rhobtb1	932.559668643614	1.72858950078121	0.10835961269105	15.9523410784947	2.74414256204288e-57	1.14339273418453e-55
Fchsd2	1317.18622721342	0.912400480423598	0.0572637209631637	15.9333075999466	3.72140286711269e-57	1.54589998256192e-55
Adamtsl5	1094.1297866258	1.17438745309902	0.0737493581555153	15.9240362556457	4.31612697819426e-57	1.78755258886057e-55
Lgalsl	4276.97959475782	1.51637841669507	0.0954719615452175	15.8829712111538	8.3144807975607e-57	3.43315648547927e-55
Atp6v1e1	2438.84426416088	0.681174779103005	0.0429315256491083	15.8665402359665	1.08034266750963e-56	4.44751846654416e-55
